mode,profile,run,first_victory_min,first_hatch_min,second_biome_min,level_d1,level_d3,level_d7,level_d14,gold,dust,eggs,dragons,upgrades,win_rate,first5_win_rate,avg_battle_turns,empty_flight,stranded_runs,blocked,both_zero_days,tutorial_complete
after,efficient,20,2.2,6.4,12,6,14,28,52,81098,1085,1,64,13,0.8237885462555066,0.8,6.722466960352423,0.22,4,0,0,1
after,efficient,21,2.2,6.4,12,7,15,28,49,74467,1085,0,74,7,0.8064516129032258,1,6.778801843317972,0.22,2,0,0,1
after,efficient,22,2.2,6.4,12,6,13,28,50,78656,1070,1,54,8,0.7639484978540773,0.8,6.772532188841201,0.22,4,0,0,1
after,efficient,23,5.4,6.4,12,6,14,29,51,79205,1085,1,62,11,0.7735042735042735,0.8,6.897435897435898,0.22,0,0,0,0
after,efficient,24,2.2,6.4,12,6,13,28,49,77438,1070,1,66,9,0.7652173913043478,0.6,6.769565217391304,0.22,2,0,0,1
after,efficient,25,2.2,6.4,12,5,14,27,50,76608,1085,0,57,8,0.7758620689655172,0.8,6.926724137931035,0.22,1,0,0,1
after,efficient,26,2.2,6.4,12,7,15,29,50,78350,1085,1,68,9,0.7982456140350878,1,6.815789473684211,0.22,2,0,0,1
after,efficient,27,2.2,6.4,12,7,16,31,52,81977,1070,1,67,14,0.8085106382978723,1,6.770212765957447,0.22,2,0,0,1
after,efficient,28,2.2,6.4,12,6,13,29,51,77243,1070,0,73,14,0.8034934497816594,0.8,6.82532751091703,0.22,0,0,0,1
after,efficient,29,2.2,6.4,12,6,13,28,50,75569,1070,2,73,12,0.7748917748917749,1,6.744588744588745,0.22,2,0,0,1
after,efficient,30,2.2,6.4,12,7,14,29,50,78765,1070,1,62,11,0.7649572649572649,0.8,6.931623931623932,0.22,2,0,0,1
after,efficient,31,2.2,6.4,12,6,14,27,49,77215,1085,0,55,8,0.75,0.8,6.870689655172414,0.22,0,0,0,1
after,efficient,32,2.2,6.4,12,7,14,29,52,84574,1070,1,70,10,0.8225108225108225,1,6.809523809523809,0.22,0,0,0,1
after,efficient,33,2.2,6.4,12,7,15,30,52,85257,1085,2,66,8,0.7654320987654321,0.8,6.769547325102881,0.22,4,0,0,1
after,efficient,34,2.2,6.4,12,7,13,26,48,72841,1085,0,62,11,0.7533039647577092,1,6.797356828193832,0.22,2,0,0,1
after,efficient,35,2.2,6.4,12,7,15,29,52,79374,1085,0,63,14,0.8253275109170306,1,6.746724890829694,0.22,3,0,0,1
after,efficient,36,2.2,6.4,12,7,15,30,51,80327,1055,1,65,8,0.7659574468085106,0.6,6.910638297872341,0.22,0,0,0,1
after,efficient,37,2.2,6.4,12,7,13,28,50,72554,1070,1,62,13,0.7955555555555556,0.8,6.777777777777778,0.22,0,0,0,1
after,efficient,38,2.2,6.4,12,6,13,29,50,78643,1085,0,62,8,0.7894736842105263,0.6,6.754385964912281,0.22,0,0,0,1
after,efficient,39,2.2,6.4,12,6,14,28,51,81273,1085,0,74,11,0.7763713080168776,0.8,6.822784810126582,0.22,1,0,0,1
after,efficient,40,5.4,6.4,12,6,12,28,51,79590,1085,2,80,13,0.7956521739130434,0.8,6.7043478260869565,0.22,1,0,0,0
after,efficient,41,2.2,6.4,12,5,14,29,54,92058,1085,2,83,7,0.8695652173913043,0.6,6.595652173913043,0.22,0,0,0,1
after,efficient,42,2.2,6.4,12,5,12,26,49,76345,1100,0,60,9,0.8026905829596412,0.8,6.820627802690583,0.22,0,0,0,1
after,efficient,43,5.4,6.4,12,6,13,29,50,79770,1085,0,82,10,0.7574468085106383,0.8,6.821276595744681,0.22,2,0,0,0
after,efficient,44,2.2,6.4,12,6,14,29,51,77963,1070,1,77,13,0.8051948051948052,0.8,6.744588744588745,0.22,0,0,0,1
after,efficient,45,5.4,6.4,12,6,14,28,50,73709,1085,1,64,15,0.7913043478260869,0.6,6.908695652173913,0.22,2,0,0,0
after,efficient,46,2.2,6.4,12,6,13,27,49,77387,1085,0,72,7,0.7831858407079646,0.6,6.81858407079646,0.22,0,0,0,1
after,efficient,47,2.2,6.4,12,6,14,26,50,80148,1070,2,57,7,0.7850877192982456,0.8,6.894736842105263,0.22,0,0,0,1
after,efficient,48,2.2,6.4,12,7,15,29,52,82828,1070,2,79,10,0.7957446808510639,0.8,6.804255319148936,0.22,1,0,0,1
after,efficient,49,2.2,6.4,12,5,15,29,53,88341,1100,0,60,9,0.7851239669421488,0.8,6.921487603305785,0.22,1,0,0,1
after,efficient,50,2.2,6.4,12,6,14,28,49,70949,1085,0,72,15,0.7467248908296943,0.8,6.807860262008734,0.22,0,0,0,1
after,efficient,51,2.2,6.4,12,6,14,29,51,80737,1070,2,74,12,0.7982832618025751,1,6.746781115879829,0.22,3,0,0,1
after,efficient,52,2.2,6.4,12,6,14,28,50,79013,1025,0,65,8,0.8026905829596412,1,6.73542600896861,0.22,0,0,0,1
after,efficient,53,2.2,6.4,12,7,15,29,52,82513,1055,1,71,14,0.8325991189427313,0.6,6.850220264317181,0.22,0,0,0,1
after,efficient,54,2.2,6.4,12,7,14,29,50,78430,1085,0,60,9,0.7682403433476395,1,6.931330472103005,0.22,1,0,0,1
after,efficient,55,2.2,6.4,12,6,13,27,50,74469,1085,1,69,13,0.7729257641921398,0.8,6.860262008733624,0.22,1,0,0,1
after,efficient,56,2.2,6.4,12,6,15,28,52,80603,1085,2,73,14,0.7791666666666667,1,6.908333333333333,0.22,0,0,0,1
after,efficient,57,2.2,6.4,12,6,14,28,49,71426,1070,1,74,14,0.7982062780269058,1,6.7040358744394615,0.22,2,0,0,1
after,efficient,58,2.2,6.4,12,7,15,27,48,71591,1070,0,51,11,0.7253218884120172,1,6.948497854077253,0.22,2,0,0,1
after,efficient,59,2.2,6.4,12,6,13,28,50,77612,1070,0,65,10,0.7692307692307693,0.8,6.905982905982906,0.22,0,0,0,1
after,efficient,60,5.4,6.4,12,5,13,28,51,82739,1085,2,64,6,0.8,0.2,6.921739130434783,0.22,1,0,0,0
after,efficient,61,2.2,6.4,12,7,14,28,50,80169,1085,2,73,7,0.7627118644067796,1,6.860169491525424,0.22,1,0,0,1
after,efficient,62,8.600000000000001,6.4,12,5,14,29,54,88693,1070,1,87,14,0.8189300411522634,0.4,6.777777777777778,0.22,0,0,0,0
after,efficient,63,2.2,6.4,12,7,16,29,52,84300,1040,1,60,9,0.8111587982832618,1,6.648068669527897,0.22,1,0,0,1
after,efficient,64,2.2,6.4,12,7,15,31,53,86625,1085,1,67,11,0.7673469387755102,0.6,6.918367346938775,0.22,1,0,0,1
after,efficient,65,2.2,6.4,12,7,14,29,52,83433,1070,0,59,9,0.8016877637130801,1,6.818565400843882,0.22,2,0,0,1
after,efficient,66,2.2,6.4,12,6,15,30,53,87245,1085,0,71,11,0.8558951965065502,0.8,6.77292576419214,0.22,0,0,0,1
after,efficient,67,2.2,6.4,12,6,13,28,50,79388,1085,1,70,8,0.8153153153153153,1,6.743243243243243,0.22,0,0,0,1
after,efficient,68,2.2,6.4,12,5,14,28,50,79022,1055,0,63,9,0.7844827586206896,1,6.879310344827586,0.22,0,0,0,1
after,efficient,69,2.2,6.4,12,6,14,27,52,82914,1070,2,74,12,0.834061135371179,0.6,6.681222707423581,0.22,1,0,0,1
after,efficient,70,2.2,6.4,12,6,14,30,53,90773,1070,1,70,7,0.8,0.8,6.883333333333334,0.22,1,0,0,1
after,efficient,71,2.2,6.4,12,6,14,29,51,80659,1040,0,66,8,0.7931034482758621,1,6.810344827586207,0.22,4,0,0,1
after,efficient,72,2.2,6.4,12,6,14,30,54,89549,1100,0,74,12,0.8326359832635983,1,6.7824267782426775,0.22,1,0,0,1
after,efficient,73,2.2,6.4,12,5,14,28,51,81063,1070,0,81,11,0.8122270742358079,0.8,6.751091703056769,0.22,2,0,0,1
after,efficient,74,2.2,6.4,12,5,14,29,51,81028,1085,1,75,9,0.8130434782608695,0.8,6.852173913043479,0.22,1,0,0,1
after,efficient,75,2.2,6.4,12,6,14,29,54,86748,1070,1,71,12,0.8305084745762712,1,6.669491525423729,0.22,1,0,0,1
after,efficient,76,2.2,6.4,12,5,14,28,50,80834,1085,0,73,5,0.8044444444444444,1,6.791111111111111,0.22,1,0,0,1
after,efficient,77,5.4,6.4,12,5,14,28,52,80445,1055,3,72,15,0.8068669527896996,0.6,6.781115879828326,0.22,0,0,0,0
after,efficient,78,2.2,6.4,12,6,13,27,50,76459,1055,0,65,10,0.7782608695652173,1,6.8826086956521735,0.22,1,0,0,1
after,efficient,79,2.2,6.4,12,6,13,26,50,76750,1085,1,63,10,0.7564102564102564,1,6.97008547008547,0.22,0,0,0,1
after,efficient,80,2.2,6.4,12,6,14,29,50,78306,1085,1,67,8,0.7564102564102564,0.8,6.901709401709402,0.22,0,0,0,1
after,efficient,81,2.2,6.4,12,6,15,31,55,91872,1085,1,82,9,0.823045267489712,1,6.777777777777778,0.22,2,0,0,1
after,efficient,82,2.2,6.4,12,7,16,32,54,87858,1055,1,71,13,0.847457627118644,1,6.75,0.22,2,0,0,1
after,efficient,83,2.2,6.4,12,6,16,30,53,85920,1070,0,75,9,0.8247863247863247,1,6.760683760683761,0.22,0,0,0,1
after,efficient,84,2.2,6.4,12,6,15,28,52,86587,1070,0,81,8,0.8666666666666667,0.8,6.511111111111111,0.22,2,0,0,1
after,efficient,85,2.2,6.4,12,7,15,28,51,79637,1055,1,80,11,0.7656903765690377,0.8,6.916317991631799,0.22,1,0,0,1
after,efficient,86,2.2,6.4,12,6,13,29,51,80832,1085,0,82,12,0.808695652173913,0.8,6.721739130434782,0.22,1,0,0,1
after,efficient,87,2.2,6.4,12,7,13,29,50,77555,1085,0,63,13,0.782608695652174,0.6,6.860869565217391,0.22,1,0,0,1
after,efficient,88,2.2,6.4,12,6,14,29,52,81075,1070,1,77,12,0.7974683544303798,0.8,6.8734177215189876,0.22,0,0,0,1
after,efficient,89,2.2,6.4,12,6,15,29,52,82824,1055,2,81,10,0.7890295358649789,1,6.864978902953586,0.22,0,0,0,1
after,efficient,90,2.2,6.4,12,7,14,28,51,82562,1085,1,74,7,0.8017241379310345,0.8,6.844827586206897,0.22,1,0,0,1
after,efficient,91,2.2,6.4,12,6,14,27,53,87168,1085,0,77,11,0.7918367346938775,0.8,6.840816326530613,0.22,0,0,0,1
after,efficient,92,2.2,6.4,12,6,13,28,52,81940,1085,0,66,10,0.7890295358649789,0.6,6.886075949367089,0.22,1,0,0,1
after,efficient,93,2.2,6.4,12,6,14,28,48,72724,1070,1,64,11,0.7702702702702703,0.8,6.86936936936937,0.22,1,0,0,1
after,efficient,94,5.4,6.4,12,6,14,27,49,76909,1085,1,64,10,0.7435897435897436,0.8,6.846153846153846,0.22,0,0,0,0
after,efficient,95,2.2,6.4,12,7,15,28,50,75127,1085,1,62,12,0.7831858407079646,1,6.823008849557522,0.22,2,0,0,1
after,efficient,96,2.2,6.4,12,6,15,28,46,66114,1070,0,59,11,0.7663551401869159,1,6.841121495327103,0.22,1,0,0,1
after,efficient,97,2.2,6.4,12,5,13,28,50,72542,1100,0,67,15,0.7876106194690266,0.6,6.977876106194691,0.22,0,0,0,1
after,efficient,98,2.2,6.4,12,6,13,27,50,75965,1055,0,55,10,0.7383966244725738,1,6.827004219409282,0.22,0,0,0,1
after,efficient,99,2.2,6.4,12,6,15,29,51,81441,1085,0,71,10,0.7854077253218884,1,6.8111587982832615,0.22,2,0,0,1
after,efficient,100,2.2,6.4,12,7,13,27,50,79590,1070,1,63,8,0.8144796380090498,1,6.909502262443439,0.22,1,0,0,1
after,efficient,101,2.2,6.4,12,6,13,29,54,89665,1055,1,72,9,0.8200836820083682,0.8,6.682008368200837,0.22,1,0,0,1
after,efficient,102,2.2,6.4,12,6,14,29,51,80128,1085,1,66,11,0.8161434977578476,0.8,6.84304932735426,0.22,1,0,0,1
after,efficient,103,2.2,6.4,12,6,14,27,51,77350,1070,0,58,16,0.7863247863247863,1,6.888888888888889,0.22,0,0,0,1
after,efficient,104,2.2,6.4,12,6,13,27,49,75383,1085,0,78,10,0.7339055793991416,0.8,6.815450643776824,0.22,1,0,0,1
after,efficient,105,2.2,6.4,12,6,14,29,52,83703,1070,1,71,11,0.8377192982456141,0.8,6.657894736842105,0.22,0,0,0,1
after,efficient,106,2.2,6.4,12,6,14,31,52,85049,1070,0,62,11,0.8111587982832618,0.6,6.652360515021459,0.22,0,0,0,1
after,efficient,107,2.2,6.4,12,6,14,29,51,79919,1085,1,64,8,0.7878787878787878,0.4,6.861471861471862,0.22,3,0,0,1
after,efficient,108,2.2,6.4,12,6,13,28,51,80414,1085,0,73,10,0.7931034482758621,1,6.745689655172414,0.22,1,0,0,1
after,efficient,109,2.2,6.4,12,6,15,29,52,82837,1100,0,64,9,0.7991452991452992,1,6.923076923076923,0.22,0,0,0,1
after,efficient,110,2.2,6.4,12,6,15,27,50,77725,1070,1,65,10,0.7763157894736842,1,6.885964912280702,0.22,1,0,0,1
after,efficient,111,5.4,6.4,12,6,14,29,53,87384,1070,1,74,9,0.8283261802575107,0.8,6.746781115879829,0.22,0,0,0,0
after,efficient,112,2.2,6.4,12,7,13,28,50,78394,1085,0,72,12,0.8063063063063063,1,6.72972972972973,0.22,0,0,0,1
after,efficient,113,2.2,6.4,12,7,15,30,56,95286,1085,0,76,9,0.8506224066390041,1,6.676348547717843,0.22,0,0,0,1
after,efficient,114,2.2,6.4,12,6,14,28,49,75217,1085,0,59,11,0.7654867256637168,0.8,6.81858407079646,0.22,3,0,0,1
after,efficient,115,2.2,6.4,12,7,15,31,54,90822,1085,0,73,10,0.8396624472573839,1,6.890295358649789,0.22,1,0,0,1
after,efficient,116,2.2,6.4,12,7,15,28,52,84356,1070,1,65,9,0.7958333333333333,0.8,6.745833333333334,0.22,1,0,0,1
after,efficient,117,2.2,6.4,12,7,16,29,52,82440,1070,1,66,12,0.7782426778242678,0.8,6.841004184100418,0.22,0,0,0,1
after,efficient,118,2.2,6.4,12,6,13,25,46,68599,1100,0,62,6,0.6926406926406926,1,7.008658008658009,0.22,2,0,0,1
after,efficient,119,2.2,6.4,12,6,14,30,54,88317,1085,2,74,14,0.8099173553719008,1,6.797520661157025,0.22,1,0,0,1
after,efficient,120,2.2,6.4,12,5,12,28,50,79172,1085,0,65,9,0.7869565217391304,0.8,6.808695652173913,0.22,2,0,0,1
after,efficient,121,2.2,6.4,12,6,13,27,51,78543,1070,0,61,9,0.776824034334764,0.8,6.905579399141631,0.22,1,0,0,1
after,efficient,122,2.2,6.4,12,6,14,28,51,81329,1100,1,74,9,0.7956521739130434,1,6.843478260869565,0.22,2,0,0,1
after,efficient,123,2.2,6.4,12,7,15,28,52,80984,1085,0,60,14,0.8385650224215246,1,6.757847533632287,0.22,1,0,0,1
after,efficient,124,2.2,6.4,12,6,13,26,49,75629,1070,1,52,10,0.7699115044247787,0.8,6.827433628318584,0.22,2,0,0,1
after,efficient,125,2.2,6.4,12,6,14,28,51,84099,1085,0,65,8,0.7905982905982906,0.8,6.730769230769231,0.22,1,0,0,1
after,efficient,126,2.2,6.4,12,5,14,28,51,80791,1055,2,71,12,0.7838983050847458,1,6.843220338983051,0.22,2,0,0,1
after,efficient,127,2.2,6.4,12,5,13,27,51,80002,1085,0,67,13,0.7647058823529411,0.8,6.907563025210084,0.22,1,0,0,1
after,efficient,128,5.4,6.4,12,6,13,27,50,78313,1055,0,70,12,0.8035714285714286,0.8,6.736607142857143,0.22,2,0,0,0
after,efficient,129,2.2,6.4,12,7,14,30,51,81811,1085,1,69,9,0.8034934497816594,0.8,6.764192139737991,0.22,0,0,0,1
after,efficient,130,2.2,6.4,12,6,14,27,51,77458,1070,1,66,11,0.7844827586206896,0.8,6.870689655172414,0.22,3,0,0,1
after,efficient,131,2.2,6.4,12,6,14,28,51,79048,1070,0,66,13,0.7540983606557377,0.6,6.909836065573771,0.22,0,0,0,1
after,efficient,132,2.2,6.4,12,6,14,27,50,74225,1085,0,61,12,0.7920353982300885,0.6,6.699115044247788,0.22,1,0,0,1
after,efficient,133,2.2,6.4,12,6,14,28,51,80848,1085,1,74,12,0.8475336322869955,0.8,6.73542600896861,0.22,2,0,0,1
after,efficient,134,2.2,6.4,12,6,14,28,48,69661,1055,0,70,11,0.7511111111111111,0.8,7.022222222222222,0.22,0,0,0,1
after,efficient,135,2.2,6.4,12,6,14,31,54,91743,1085,0,86,11,0.7983870967741935,0.8,6.842741935483871,0.22,2,0,0,1
after,efficient,136,2.2,6.4,12,6,14,27,50,79049,1100,0,62,10,0.782608695652174,0.8,6.769565217391304,0.22,0,0,0,1
after,efficient,137,2.2,6.4,12,6,14,28,51,81034,1085,0,66,8,0.7878787878787878,0.8,6.8268398268398265,0.22,2,0,0,1
after,efficient,138,2.2,6.4,12,7,15,31,53,85884,1085,2,67,12,0.8672566371681416,1,6.800884955752212,0.22,1,0,0,1
after,efficient,139,2.2,6.4,12,6,13,27,48,71928,1085,0,63,12,0.7566371681415929,0.8,6.915929203539823,0.22,1,0,0,1
after,efficient,140,2.2,6.4,12,7,15,29,51,79856,1055,0,62,11,0.8097345132743363,0.6,6.898230088495575,0.22,2,0,0,1
after,efficient,141,2.2,6.4,12,6,15,27,50,78393,1085,1,67,14,0.7777777777777778,0.8,6.777777777777778,0.22,0,0,0,1
after,efficient,142,2.2,6.4,12,7,14,29,52,86219,1085,0,63,6,0.8253275109170306,0.8,6.842794759825328,0.22,2,0,0,1
after,efficient,143,2.2,6.4,12,6,14,29,52,82081,1085,0,72,11,0.8,1,6.876595744680851,0.22,3,0,0,1
after,efficient,144,2.2,6.4,12,7,15,29,50,77062,1085,0,71,9,0.8053097345132744,1,6.783185840707965,0.22,0,0,0,1
after,efficient,145,5.4,6.4,12,6,14,29,52,85170,1070,2,61,8,0.7983193277310925,0.6,6.7478991596638656,0.22,0,0,0,0
after,efficient,146,2.2,6.4,12,6,14,28,50,78565,1070,0,63,9,0.7869565217391304,1,6.821739130434783,0.22,1,0,0,1
after,efficient,147,2.2,6.4,12,5,12,26,50,78723,1070,1,57,10,0.7955555555555556,0.8,6.822222222222222,0.22,2,0,0,1
after,efficient,148,2.2,6.4,12,5,13,28,52,84745,1070,1,77,6,0.8130434782608695,0.4,6.8304347826086955,0.22,0,0,0,1
after,efficient,149,2.2,6.4,12,6,13,27,52,84034,1085,1,71,9,0.8130434782608695,0.6,6.78695652173913,0.22,1,0,0,1
after,efficient,150,2.2,6.4,12,6,14,29,53,86453,1085,1,74,12,0.7845528455284553,0.6,6.8983739837398375,0.22,0,0,0,1
after,efficient,151,2.2,6.4,12,6,13,27,50,75412,1070,3,74,13,0.7929515418502202,1,6.788546255506608,0.22,1,0,0,1
after,efficient,152,2.2,6.4,12,5,14,28,51,82204,1070,0,75,5,0.7863247863247863,1,6.777777777777778,0.22,1,0,0,1
after,efficient,153,2.2,6.4,12,5,14,28,52,84475,1055,0,63,10,0.8212765957446808,0.8,6.808510638297872,0.22,1,0,0,1
after,efficient,154,2.2,6.4,12,6,14,30,52,84253,1085,1,77,9,0.834061135371179,0.8,6.781659388646288,0.22,1,0,0,1
after,efficient,155,2.2,6.4,12,5,13,27,48,71182,1085,0,60,11,0.7668161434977578,0.6,6.84304932735426,0.22,3,0,0,1
after,efficient,156,2.2,6.4,12,6,15,30,54,90209,1085,0,76,11,0.8284518828451883,0.8,6.573221757322176,0.22,0,0,0,1
after,efficient,157,2.2,6.4,12,6,14,29,50,78406,1085,0,67,10,0.7835497835497836,1,6.792207792207792,0.22,0,0,0,1
after,efficient,158,2.2,6.4,12,5,14,28,53,87251,1085,0,72,10,0.8016528925619835,1,6.710743801652892,0.22,0,0,0,1
after,efficient,159,2.2,6.4,12,6,14,28,49,76975,1085,0,68,7,0.7575757575757576,0.8,6.956709956709957,0.22,2,0,0,1
after,efficient,160,2.2,6.4,12,7,15,28,51,81106,1085,0,64,11,0.8165938864628821,0.8,6.655021834061135,0.22,1,0,0,1
after,efficient,161,2.2,6.4,12,5,14,28,51,79591,1040,0,70,11,0.8122270742358079,0.6,6.650655021834061,0.22,0,0,0,1
after,efficient,162,11.8,6.4,12,6,14,29,51,80824,1070,0,61,7,0.7656903765690377,0.2,6.836820083682008,0.22,0,0,0,0
after,efficient,163,2.2,6.4,12,6,15,28,50,77689,1085,0,61,8,0.7955555555555556,1,6.942222222222222,0.22,2,0,0,1
after,efficient,164,2.2,6.4,12,7,15,29,51,76898,1085,1,59,14,0.7702127659574468,0.8,6.774468085106383,0.22,2,0,0,1
after,efficient,165,2.2,6.4,12,6,14,28,52,84336,1070,0,66,8,0.8068669527896996,0.8,6.742489270386266,0.22,0,0,0,1
after,efficient,166,2.2,6.4,12,6,14,28,51,78264,1085,0,77,14,0.8185840707964602,1,6.814159292035399,0.22,1,0,0,1
after,efficient,167,2.2,6.4,12,6,14,28,52,79707,1055,1,64,13,0.8076923076923077,0.8,6.786324786324786,0.22,0,0,0,1
after,efficient,168,2.2,6.4,12,7,15,29,53,87358,1070,0,62,11,0.8227848101265823,1,6.746835443037975,0.22,2,0,0,1
after,efficient,169,2.2,6.4,12,7,15,28,49,75021,1085,1,64,7,0.75,0.8,6.887931034482759,0.22,0,0,0,1
after,efficient,170,2.2,6.4,12,7,15,29,51,80856,1025,0,82,9,0.8043478260869565,1,6.726086956521739,0.22,1,0,0,1
after,efficient,171,2.2,6.4,12,6,14,29,54,91333,1070,0,72,6,0.8174273858921162,0.6,6.726141078838174,0.22,0,0,0,1
after,efficient,172,5.4,6.4,12,7,15,30,53,85822,1055,1,71,11,0.8083333333333333,0.8,6.879166666666666,0.22,0,0,0,0
after,efficient,173,2.2,6.4,12,5,14,27,51,79485,1055,0,73,11,0.7863247863247863,1,6.8418803418803416,0.22,1,0,0,1
after,efficient,174,2.2,6.4,12,6,13,27,49,72723,1070,2,64,10,0.7792792792792793,0.8,6.918918918918919,0.22,1,0,0,1
after,efficient,175,2.2,6.4,12,5,13,27,49,73928,1085,0,61,12,0.7554585152838428,0.8,6.790393013100437,0.22,2,0,0,1
after,efficient,176,2.2,6.4,12,5,13,29,51,78917,1085,1,65,9,0.7531380753138075,0.6,7.00418410041841,0.22,1,0,0,1
after,efficient,177,2.2,6.4,12,6,16,32,53,85323,1055,4,61,10,0.8283261802575107,1,6.6781115879828326,0.22,2,0,0,1
after,efficient,178,2.2,6.4,12,5,13,28,50,79284,1085,0,71,7,0.7705627705627706,0.8,6.83982683982684,0.22,2,0,0,1
after,efficient,179,5.4,6.4,12,6,15,28,52,81821,1070,1,66,14,0.8042553191489362,0.8,6.821276595744681,0.22,1,0,0,0
after,efficient,180,2.2,6.4,12,5,13,27,51,82065,1070,0,78,7,0.7991266375545851,0.8,6.8034934497816595,0.22,0,0,0,1
after,efficient,181,2.2,6.4,12,5,13,26,51,79629,1085,1,76,12,0.7939914163090128,0.6,6.8068669527897,0.22,0,0,0,1
after,efficient,182,2.2,6.4,12,5,14,28,50,78726,1070,1,69,7,0.7542372881355932,1,6.911016949152542,0.22,1,0,0,1
after,efficient,183,2.2,6.4,12,7,15,28,50,77522,1085,4,66,12,0.7946428571428571,1,6.808035714285714,0.22,1,0,0,1
after,efficient,184,2.2,6.4,12,5,13,27,50,79170,1100,0,62,10,0.7801724137931034,1,6.935344827586207,0.22,0,0,0,1
after,efficient,185,2.2,6.4,12,6,14,28,50,75721,1085,0,53,13,0.7629310344827587,1,6.793103448275862,0.22,1,0,0,1
after,efficient,186,2.2,6.4,12,6,14,30,53,86174,1085,0,71,10,0.8185654008438819,0.8,6.793248945147679,0.22,1,0,0,1
after,efficient,187,2.2,6.4,12,6,13,26,50,76756,1055,0,73,11,0.7860262008733624,1,6.6943231441048034,0.22,1,0,0,1
after,efficient,188,2.2,6.4,12,6,14,29,53,85605,1085,0,78,11,0.8212765957446808,1,6.868085106382979,0.22,3,0,0,1
after,efficient,189,5.4,6.4,12,6,13,29,52,85926,1070,1,73,7,0.8240343347639485,0.6,6.583690987124464,0.22,0,0,0,0
after,efficient,190,2.2,6.4,12,6,15,29,52,84921,1070,0,72,7,0.811965811965812,0.8,6.854700854700854,0.22,0,0,0,1
after,efficient,191,2.2,6.4,12,8,16,31,52,85506,1085,0,70,11,0.8068669527896996,1,6.600858369098712,0.22,1,0,0,1
after,efficient,192,2.2,6.4,12,6,14,28,52,82648,1100,0,60,10,0.7923728813559322,0.8,6.8008474576271185,0.22,0,0,0,1
after,efficient,193,2.2,6.4,12,7,15,29,52,81208,1085,2,65,13,0.788135593220339,1,6.843220338983051,0.22,0,0,0,1
after,efficient,194,5.4,6.4,12,6,14,27,50,77964,1085,1,74,12,0.7325102880658436,0.8,6.8353909465020575,0.22,1,0,0,0
after,efficient,195,2.2,6.4,12,6,16,29,51,79202,1085,1,72,14,0.8043478260869565,1,6.913043478260869,0.22,1,0,0,1
after,efficient,196,2.2,6.4,12,6,13,28,50,77139,1085,1,64,11,0.7692307692307693,0.6,6.786324786324786,0.22,1,0,0,1
after,efficient,197,2.2,6.4,12,7,15,30,54,89921,1055,0,66,10,0.8166666666666667,0.6,6.808333333333334,0.22,0,0,0,1
after,efficient,198,2.2,6.4,12,6,14,27,50,78333,1085,0,63,8,0.7782608695652173,0.6,6.773913043478261,0.22,0,0,0,1
after,efficient,199,2.2,6.4,12,5,13,26,47,69538,1070,0,66,11,0.786046511627907,1,6.790697674418604,0.22,0,0,0,1
after,efficient,200,2.2,6.4,12,6,13,29,53,86672,1085,0,67,9,0.8247863247863247,1,6.67948717948718,0.22,0,0,0,1
after,efficient,201,2.2,6.4,12,6,14,29,50,75287,1085,4,73,11,0.7860262008733624,1,6.786026200873362,0.22,2,0,0,1
after,efficient,202,2.2,6.4,12,6,14,28,48,70937,1085,1,73,12,0.7272727272727273,1,6.852813852813853,0.22,1,0,0,1
after,efficient,203,2.2,6.4,12,6,14,28,52,81955,1085,0,63,12,0.8475336322869955,1,6.632286995515695,0.22,2,0,0,1
after,efficient,204,2.2,6.4,12,6,15,29,53,85274,1070,0,73,10,0.8177966101694916,1,6.809322033898305,0.22,2,0,0,1
after,efficient,205,2.2,6.4,12,5,15,29,52,81847,1085,3,74,9,0.7923728813559322,0.8,6.851694915254237,0.22,1,1,0,1
after,efficient,206,2.2,6.4,12,6,13,29,52,81966,1085,1,60,10,0.8513513513513513,1,6.801801801801802,0.22,0,0,0,1
after,efficient,207,2.2,6.4,12,6,14,28,51,79057,1085,1,73,12,0.774468085106383,1,6.85531914893617,0.22,0,0,0,1
after,efficient,208,2.2,6.4,12,6,13,27,51,84106,1100,1,57,4,0.7905982905982906,0.8,6.867521367521367,0.22,2,0,0,1
after,efficient,209,2.2,6.4,12,5,15,31,52,80616,1070,3,66,12,0.8076923076923077,1,6.662393162393163,0.22,0,0,0,1
after,efficient,210,2.2,6.4,12,7,14,29,52,84538,1085,0,69,10,0.8189655172413793,0.8,6.668103448275862,0.22,0,0,0,1
after,efficient,211,2.2,6.4,12,6,14,28,50,79390,1070,0,68,10,0.7973568281938326,0.8,6.960352422907489,0.22,1,0,0,1
after,efficient,212,2.2,6.4,12,6,14,29,53,87681,1085,0,77,8,0.7966804979253111,0.8,6.83402489626556,0.22,0,0,0,1
after,efficient,213,2.2,6.4,12,7,15,29,53,83890,1085,1,63,15,0.8059071729957806,0.8,6.793248945147679,0.22,1,0,0,1
after,efficient,214,2.2,6.4,12,6,15,28,51,83000,1085,2,65,11,0.782051282051282,0.8,6.811965811965812,0.22,0,0,0,1
after,efficient,215,2.2,6.4,12,6,13,26,48,73253,1085,0,67,13,0.7521739130434782,0.8,6.756521739130434,0.22,1,0,0,1
after,efficient,216,2.2,6.4,12,6,13,25,50,77170,1085,1,73,8,0.7729257641921398,0.8,6.77292576419214,0.22,4,0,0,1
